,label_id,free_text
23954,hate,comunista quando fala que é em defesa da democracia ele está cagando pela boca ptnuncamais lulaladrao
23955,hate,em 2014 o pt na campanha da dilma gastou quase 1 bi haddad gastou 40 milhoes e o bolsonaro 2 milhões é verdade que o pt é o representante dos pobres  caldeira80  robertocaldeir4 lulanacadeia comunismonuncamais
23956,hate,émelhorjairseacostumando pelaextincaodopt lulanacadeia bolsonaro bolsonaro2018 bolsonaropresidente elesim em santa cruz rio grande do norte
23957,hate, jaguarprice ué o brasil já está uma merda há 13 anos e só agora voce vem se manifestar princesa acorda e para de acha que com haddad e lula as coisas iriam melhorar ptnuncamais lulatapresobabaca
23958,hate,bolsonaropresidente ptnuncamais
23959,hate,parabéns jair messias bolsonaro o presidente eleito democraticamente da república federativa do brasil thanksgod bolsonaropresidente bolsonaropresidenteeleito bolsonaropresidentedobrasil ptnuncamais forapt foracomunismo prayforbrazil eleições2018 godblessbrazil
23960,hate,  éh o bolsoonaro ganhou e euu estou cagando e anndado coom isso  ptnuncamais  
23961,hate, anapaulavolei voce é fera admiro muito suas ideias e sua posição política parabéns ptnuncamais
23962,hate,mudabrasil ptnuncamais em guarulhos
23963,hate,povo ignorante burro tem que pastar
23964,hate,bolsonaro17 em maceió brazil
23965,hate, lolaescreva  tininhacam só gente instruída se o pt tivesse governado lá e naoctivesse feito o voto de cabresto garanto que seria diferente ptnuncamais
23966,hate, fernandoholiday esse dono da imobiliária invasão home é uma comédia lugar de chorar é na cama quente ptnuncamais idolatram um partido   quadrilha em detrimento a uma nação forapt
23967,hate, jeanwyllys_real vai mesmo graças a deus sem o pt ptnuncamais
23968,hate,que deus te de discernimento para governar pra todos sem exceçãonão esqueça o nordeste afinal muitos nordestinos tbm votaram no senhorque deus te proteja capitão ptnuncamais
23969,hate, haddad_fernando vai catar informação na cadeiao pt destruiu o brasil ptnuncamais
23970,hate, benebarbosa_mvb  haddad_fernando acho um absurdo o nível da canalhice falta de respeito e civilidade geram mais ódio devido a arrogância e da falta de escrúpulos ptnuncamais
23971,hate,postam   ninguém solta a mão de ninguém  mas vão lá e desfazem amizade com pessoas que não tem a mesma posição política que vocês vai entender vocês tão sendo os primeiros a largar as mãos pra enxugar o choro ptnuncamais
23972,hate,ninguém é obrigado a votar contra seus princípios e suas convicções desejo toda sorte ao novo presidente de todos os brasileiros até dos que como eu não votaram nele nem no pt em 4 anos faremos uma nova análise baseado em seus atos no governo cobraremos ptnuncamais
23973,hate,e os intolerantes somos nós da direita aham estou sabendo a petralhada comunista já começou sua guerrilha para retomar o poder e acabar com o brasil mas não conseguirão ptnuncamais
23974,hate,para a divergência de opiniões nas eleições2018 tem solução agora essa churrasco x comida japonesa e a do biscoito x bolacha acho pouco provável ahuahuahuahua essenão eleições2018 2oturno haddadnão ptnuncamais nemvemquenãotempt bolsonaropresidente
23975,hate, odiodobem vcs não valem nada ptnuncamais
23976,hate,av minas gerais em gov valadares mg comemorando a vitória do jairmessiasbolsonaro ptnuncamais em governador valadares minas gerais
23977,hate,ptnuncamais b17 acordabrasil em são joão batista do glória minas gerais brazil
23978,hate, uma parte da população precisa ser respeitada  uma parte os ptistas não entenderam nada são alienados no processo democrático ptnuncamais
23979,hate,a maldad não pode vencer sempre ptnuncamais
23980,hate,se gritar pega ladrão não fica um meu irmão ptnuncamais
23981,hate,o brasil é melhor sem o pt
23982,hate,essa foi a melhor da vitória do  jairbolsonaro ptnuncamais lulapreso chorapt chorahaddad
23983,hate,enquanto o lyla tenta dormir o povo comemora em frente à pf lá em curitiba bolsonaropresidenteeleito ptnuncamais
23984,hate,agora aguenta esse presidente ptnuncamais
23985,hate,primo melhor não tem ptnuncamais bolsonarosim  _pires90
23986,hate,o choro é livre ptnuncamais lulanacadeia em vila guarani   jabaquara
23987,hate,graças a deus jair bolsonaro foi eleito presidente do brasil agora nossa nação ira rumo a ordem e progresso aos moldes dos eua e não mais trilhara o caminho da venezuela e cuba ptnuncamais
23988,hate, exame tinha que ter feito oposição aos roubos que fizeram ao longo desses 13 anos em nome do pt ptnuncamais
23989,hate, exame ja leva as malas para ficar com o luladrao ptnuncamais bolsonaropresidente novaera17 apesardoptobrasilvaivencerb17
23990,hate,obrasilvota17 eleicoes2018 bolsonaropresidente ptnuncamais
23991,hate,mudabrasil ptnuncamais jb17   olinda brazil  jairbolsonaro
23992,hate,o passado já fala por si só não é preciso mágica ou adivinhação essenão eleições2018 2oturno haddadnão ptnuncamais nemvemquenãotempt bolsonaropresidente
23993,hate,comemoração da vitória do presidente eleito jair bolsonaro bolsonaro presidente brasil acre ptnuncamais brasilacimadetudodeusacimadetodos em palácio rio branco
23994,hate, haddad_fernando verdadea população acordou ptnuncamais
23995,hate,gloriadeuxxx em belo horizonte brazil
23996,hate,apesardoptobrasilvaivencerb17 em jb
23997,hate, exame não poderia ser diferente clamaram já pela união e uma oposição imediata ao novo presidente e o brasil nobo e mais próspero corrigindo os erros nada né ptnuncamais forapt
23998,hate,ptnuncamais tchauquerido
23999,hate, felipeneto já apagou seu canal promessa é dívida ptnuncamais
24000,hate,quem ama a nação não vota em ladrão ptnuncamais ptnão anossabandeirajamaisserávermelh bolsonaropresidente apesardoptobrasilvaivencerb17
24001,hate, jdoriajr  radarpoliticobr parabéns  jdoriajr daqui do rj estava torcendo por voce ptnuncamais
24002,hate, lulaoficial dorme com este barulho ptnuncamais
24003,hate,vivreunjouraprèsunautre em rio de janeiro
24004,hate,quando a verdade dói melhor deitar e chorar petralhada de merda ptnuncamais olulatápresobabaca
24005,hate,tmjcapitao marketeirosdojair elesim ptnuncamais forapetralhada
24006,hate,b17 apesardoptobrasilvaivencerb17 acabouapiranhagemdopt ptnuncamais bolsonaropresidente
24007,hate,ptnuncamais chegadepetralhas petralhasnacadeia em são paulo brazil
24008,hate,sou um dos 55 milhões de robôs fiz minha parte e se eu tiver que me voltar contra ele farei democracia é isso e o brasileiro está cansado de ser extorquido rumo a um brasil melhor o choro é livre o lula não pt nunca mais acabouapiranhagemdopt ptnuncamais
24009,hate,pt   1980 2018
24010,hate, haddad_fernando viva nosso brasil ptnuncamais
24011,hate,ptnuncamais ptnão meupartidoéobrasil brasilacimadetudo em volta redonda
24012,hate,ele elogiou o bolsonaro durante toda campanha   ptnuncamais   será extinto para o bem do brasil
24013,hate,galerinha contra  jairbolsonaro chorando mas não lamente com a queda do dólar voce vai poder comprar seu bilhete aéreo pra bem longe lulanacadeia lulatapresobabaca chupapt chupalula
24014,hate,josé velasques
24015,hate,chora não coleguinha quer direito igual a todos vai ter só trabalhar como grande parte do povo de bem e fazer as coisas certas que será favorecida também tchau obrigado elesim17 ochoroelivre ptnuncamais
24016,hate,bem dissimulado ptnuncamais
24017,hate,quero ver como fica o mimimi da esquerda caviar becauseimhappy esquerdacaviar forapt ptnuncamais rippt foramilitanciahipocrita hipocrisianuncamais em são paulo brazil
24018,hate, haddad_fernando haddad seus discurso foi lamentavel se vcs sao 45milhoes nós somos 58milhoes adeuspt forapt ptnuncamais liga pra onu
24019,hate,discurso ridículo do sr  haddad_fernando arrogante como sempre voce perdeu cara o povo brasileiro quer voce e o pt longe daqui ptnuncamais chega de sermos enganados
24020,hate,até que enfim ptnuncamais
24021,hate, haddad_fernando pt nunca mais os 45 mi que em ti votaram não mais votarão pois saberão nestes próximos 4 anos quão mal vcs foram ptnuncamais
24022,hate,contar com o partido que carrega o titulo de mais corrupto das galáxias ptnuncamais fala serio poste
24023,hate,a com a b o u a m a m a t a ptnuncamais em condominio ventura clube de mora
24024,hate,acabou a pilantragem ptnuncamais
24025,hate,as urnas gritam e o partido camaleão não assume que errou e muito ptnuncamais não queira pra mim aquilo que não pratiques o poste falando de ameaças fala serio cade a bandeira brasileira não precisa mais
24026,hate, jairbolsonaro ptnuncamais teremos nosso país de volta
24027,hate,bolso neles ptnuncamais
24028,hate,impagável a cara de tacho do  lindberghfarias  gleisi  guilhermeboulos e  manueladavila no pronunciamento do  haddad_fernando a empáfia e arrogância de outrora deram lugar ao clima de velório ptnuncamais lulatapresobabaca bolsonaropresidente
24029,hate, katiabreu  blogdonoblat parabéns senadora   oposição deve ser ao governo e não ao país ptnuncamais
24030,hate,mimimimi chora haddad ptnuncamais
24031,hate,em jaguaruna
24032,hate,comemorando a vitória do meu presida b17 ptnuncamais em resenha bar 23
24033,hate,que faça um bom mandato parabéns presidente bolsonaro ptralhasnacadeia ptnuncamais choranaopt chupapt em residencial villa fiori
24034,hate,forapt ptnuncamais
24035,hate,ptnuncamais forapt
24036,hate,ptnuncamais ptnão brasilacimadetudo brasilacimadetudodeusacimadetodos brasil chegadecorrupção em volta redonda
24037,hate,ptnuncamais brasil
24038,hate,assim esperamos nossa liberdade de escolha e não sermos dependentes de estado ou de ditaduras comunistas e ou socialistas ptnuncamais em maricá rio de janeiro
24039,hate,fichalimpa novotempo em mato grosso do sul
24040,hate,ptnão ptnuncamais forapt olulatapresobabaca em pombal paraiba brazil
24041,hate,forapt ptnuncamais optdeupt
24042,hate,haddadefefeca aceita derrota e pede dinheiro para pagar despesas de campanha ptnuncamais eu trabalhei de graça na campanha do bolsonaropresidente o pt precisou pagar para fazer campanha brasilacimadetudoedeusacimadetodos
24043,hate,não vão conseguir acabar com a lavajato somostodoslavajato nãoacorrupção elesnuncamais elesnão ptnuncamais ptnão somostodossergiomoro em acaiaca beach
24044,hate,fichalimpa novotempo em mato grosso do sul
24045,hate,clima de decisão de copa do mundo ou eleições2018 fogos e tudo nunca vi nada igual essenão eleições2018 2oturno haddadnão ptnuncamais nemvemquenãotempt bolsonaropresidente
24046,hate,parabéns aos meus dois amigos eleitos   ibaneisoficial  jairbolsonaro o df terá um novo rumo o brasil tem jeito estou muito feliz e satisfeito com o resultado porumdfmelhor tchauqueridos forarollemberg pelobrasil ptnuncamais
24047,hate,ptnão ptnuncamais lulanão lulaestapreso em araruama
24048,hate,ptnuncamais obrasilvota17 apesardoptobrasilvaivencerb17
24049,hate,durante 4 eleições presidenciais vi pt comemorar a satisfação é momentânea e merecida não julguem dia 1 de janeiro em diante temos que cobrar ptnuncamais
24050,hate,ptnuncamais em salvador bahia brazil
24051,hate,adeus pt vão roubar nos quintos dos infernos eleições2018 forapt ptnão ptnuncamais em são paulo brazil
24052,hate,eleições2018 obrasilvota17 apesardoptobrasilvaivencerb17 ptvaitomarnocú ptnuncamais
24053,hate,olulatápresobabaca em brazil
24054,hate,ptnuncamais em salvador bahia brasil
24055,hate,mudabrasil17 eleições2018
24056,hate,vão fazer o vira vira no quinto dos infernos lulatapresobabaca ptnuncamais brasilacimadetodos deusacimadetudo 17
24057,hate,eleições2018 bolsonaropresidente ptnuncamais ptjamais
24058,hate,tchau queridos ptnuncamais
24059,hate,esse andrade é uma farsa conseguiu perder pro capitão que sequer apareceu em algum debate chupandrade nãovainão ptnuncamais adeusptaténuncamais rindolitros
24060,hate,deus seja louvado viva o presidente bolsonaro bolsonaro2018 bolsonaro bolsonaro17 ptnuncamais forapt em são paulo brazil
24061,hate,não foi o bolsonaro que ganhou foi o pt que perdeu ptnuncamais
24062,hate,aqui de boa comemorando com o nosso presidente  jairmessiasbolsonaro ptnuncamais
24063,hate,ptnão ptnuncamais xôjararaca em fortaleza brazil
24064,hate,adeus pt ptnao ptnuncamais
24065,hate,ptnão ptnuncamais melhorjairseacostumando em ribeirão preto
24066,hate,no céu tem pt ptnuncamais ptnão
24067,hate,tchauqueridos  dilmabr  gleisi  lulaoficial  lindberghfarias ptnuncamais deus acima de todos
24068,hate,esseéobrasilqueeuquero em rio de janeiro
24069,hate,aqui de boa comemorando com o nosso presidente jairmessiasbolsonaro ptnuncamais   brazil
24070,hate,tchau pt ptnuncamais
24071,hate,brasilacimadetudoedeusacimadetodos em salvador bahia brasil
24072,hate,bolsonaro b17 futuro lulanacadeia haddadnacadeia empreendedorismo negocios industria emprego goiania goias em goiânia brazil
24073,hate,que deus abençoe o presidente eleito e todo nosso povo que merece dignidade bolsomito vivademocracia ptnuncamais em são paulo brazil
24074,hate,o choro é livre acabou chupapt ptnuncamais
24075,hate,chora petralhada novaera17 ptnuncamais
24076,hate,parabéns brasil juntos no acabamos com essa esquerdistas burro ptnuncamais ptnão chorahaddad bolsonaropresidente bolsonaroeleito
24077,hate,o meu partido é o brasil ptnão ptnuncamais ptnao elenão brasilacimadetudo em brazil
24078,hate,minha mãe e seu amor pelo pixuleco chorapt eleições2018 brasilvota17 bolsonaropresidenteeleito ptnuncamais ptnão
24079,hate,b17 ptnuncamais foraesquerda corrupcaonuncamais nossabandeirajamaisseravermelha em itapetininga
24080,hate,chupa 4 anos sem roubar nosso dinheiro  haddad_fernando ptnuncamais
24081,hate,ptnuncamais em salvador bahia brasil
24082,hate,em brazil
24083,hate,comemorando os 11 meses do théo e a vitória do nosso presidenciável  jairbolsonaro bolsonaropresidente obrasilvota17 tchauqueridos ptnuncamais
24084,hate,só queria dizer que o choro é livre e o lula não elesnão ptnuncamais
24085,hate,hoje o choro é livre ptnuncamais
24086,hate,ptnuncamais em pindamonhangaba brazil
24087,hate,tchaupt ptnuncamais em primavera do leste brazil
24088,hate,eleições2018 família
24089,hate,acabou nossa nação livre do pt parabéns ao bolsonaro agora é acompanhar fiscalizar e ajudar nosso novo presidente dia histórico para o nosso brasil fotapt ptnuncamais
24090,hate,chorem mais que está pouco cara elesim ptnuncamais
24091,hate, ptbrasil  haddad_fernando bolsonaropresidente ptnuncamais só um mensagem para confortar a ptralhada   chuupa 17
24092,hate,pt nunca mais chega de ser roubado ptnuncamais
24093,hate,chorapetista ptnuncamais
24094,hate,ptnuncamais elesim b17 bolsonaromeupresidente
24095,hate,adeus cumpanheros ptnuncamais
24096,hate,lulanacadeia toma essa pt
24097,hate,jacareí parabéns pela escolha ptnuncamais ptnão
24098,hate,tchau querido  haddad_fernando ptnuncamais
24099,hate,forapt acabouapiranhagempt
24100,hate,jb17 jairbolsonaro bolsonaro2018 bolsonaro tchauqueridos ptnão pt ptnuncamais
24101,hate,fora pt ptnuncamais
24102,hate,ptnuncamais em salvador bahia brasil
24103,hate,parabéns povo brasileiro por sua garra luta e conquista ptnuncamais bolsonaro17 direita
24104,hate,ptnuncamais bolsonaropresidente
24105,hate,tchauqueridos porumbrasilsempt chegadeorcrim ptnuncamais em edifício olimpo
24106,hate,só tenho a declarar ptnuncamais
24107,hate,lulaladrao lulanacadeia lulatapresobabaca ptnão ptnuncamais psl schubertjiujitsu graciejiujitsu schubert schubertbjj
24108,hate, maurocezar não queremos um país onde ladrao rouba e sai ileso não queremos ser marmita de presidiário nem de comunistas disfarçados de jornalistas esportivos paz ptnuncamais
24109,hate,vai tomar no cu pt ptnuncamais
24110,hate, jairbolsonaro parabéns bolsonaro ptnuncamais mudabrasi17
24111,hate,ptnão ptnuncamais marketeirosdojair euvotobolsonaro bolsonaro2018
24112,hate, jairbolsonaro  carlosbolsonaro  bolsonarosp  srochactor
24113,hate,o brasil precisava mudar não dava mais forapt ptnuncamais ptnão
24114,hate,heraldo globo news  agora direto de  perto  da casa de  jairbolsonaro cara foram expulsos de lá só consegue com helicóptero globolixo ptnuncamais 17
24115,hate, juliabobrow difíceis pra quem ptnuncamais
24116,hate,ptnuncamais elesim17 elesim meupresidente bolsonaronossopresidente nossopresidente haddadnão em imperatriz
24117,hate,acabou a palhaçada ptnuncamais apesardoptobrasilvaivencerb17
24118,hate,festeja o povo aqui na praça do mercado da madalena em recife no comitê de bolsonaro grande festa nós viemos de graça obrasilvota17 apesardoptobrasilvaivencerb17 ptnuncamais
24119,hate,elesnao eleições2018 bolsonaropresidente chorahaddad ptnuncamais apesardoptobrasilvaivencerb17
24120,hate,fora ptnuncamais
24121,hate,tchau  ptbrasil  manueladavila  haddad_fernando  gleisi  jandira_feghali ptnuncamais bolsonaropresidente
24122,hate, anapaulavolei o choro é de graça paz ptnuncamais
24123,hate,chora não baby ptnuncamais
24124,hate,procurem uma cama quentinha matamos a jararaca ptnão ptnuncamais viradaémeuzovo em fortaleza brazil
24125,hate,adeus pt de merda ptnuncamais chupapt
24126,hate, jairbolsonaro meu presidenteesse momento é único pra mim 17 ptnuncamais obrasilvotou1717
24127,hate,tchau queridos lulanacadeia adeuspt em curitiba brazil
24128,hate,eu já sabiahahah b17 ptnuncamais ptnao elesim em piracicaba brazil
24129,hate,chipa lula
24130,hate,vim pro show de preto em homenagem a essa morte terrível do pt ptnuncamais
24131,hate,acabou varremos o socialismo e comunismo parabéns aos brasileiros de bem ptnuncamais forapt
24132,hate,é teeetra ptnuncamais
24133,hate,ptnuncamais olulatapresobabaca obrasilvenceuomal
24134,hate,é oficial que dia ptnuncamais
24135,hate, jairbolsonaro eleito
24136,hate, danilogentili eu e minha mãe bebendo as lágrimas dos petistas ptnuncamais brasilvota17 bolsonaropresidenteeleito eleições2018
24137,hate, jusrhode  soubrunob17  gustavolopezx como vcs são espertos os bilhões que o pt roubou salvaria um vizinha parente com câncer ou qualquer doença preferi ser roubado do que preferir arriscar no novo e muita inteligência ptnuncamais acabouapiranhagempt
24138,hate,ontem foi o aniversário do  lulaoficial 72 anos e hoje o brasil vai dar o maior presente pro povo lulanacadeia ptnuncamais forapt lulatapresobabaca b17 brasilvota17
24139,hate,um sentimento chamado de esperança ptnuncamais lulapreso
24140,hate, jusrhode  soubrunob17  gustavolopezx mortos a população já está sendo voce já viu o índice de homicídios no governo pt até quando deixaram ser enganados ptnuncamais acabouapiranhagempt apesardoptobrasilvaivencerb17
24141,hate,isso ae bh ptnuncamais acabouapiranhagempt apesardoptobrasilvaivencerb17 mudabrasil17 bolsonaro17
24142,hate,mais uma mentira que cai por terra tem muito pobre que votou nele ninguém aguenta mais o pt ptnuncamais
24143,hate,já arrumaram as malas ptnuncamais acabouapiranhagempt apesardoptobrasilvaivencerb17 bolsonaropresidente bolsonaro17
24144,hate,brasilacimadetudodeusacimadetodos em itapetininga
24145,hate,coisa linda de se ver só brasileiro que vive no brasil que sente essa emoçao essa vontade imensa de mundança pra melhor ptnuncamais
24146,hate,de boas curtindo a apuração no churras da vitóriab17 ptnuncamais foraesquerda corrupcaonuncamais nossabandeirajamaisseravermelha em itapetininga
24147,hate,artistas atores da globo passam mal mamaram na teta do governo maginal bolsonaroneles elesim ptnao ptnuncamais ptnuncamais lulapreso bolsonaro2018
24148,hate, blogdojefferson ptnuncamais falam de fake news mas são especialistas em polarizar mentiras acabouapiranhagempt apesardoptobrasilvaivencerb17
24149,hate, tatihenke  jairbolsonaro adeus pt fora a corrupção e roubo sem limites ptnuncamais
24150,hate,ptnão ptnuncamais acabouapiranhagempt
24151,hate,passada a votação só digo uma coisa  se para voce o pt cometeu erros e não crimes quem merece a merda que o país está é voce e não quem viu toda a bandalheira e fez algo para mudar ptnuncamais olulatapresobabaca
24152,hate, oldfuckingways  paulacamara_ voce já está vivendo uma ditadura do pt nao ve todo desemprego toda censura a midia a fome no país onde voce vive ptnuncamais acabouapiranhagempt bolsonaropresidente obrasilvota17 apesardoptobrasilvaivencerb17
24153,hate,obrasilvota17 acabouapiranhagempt
24154,hate,dever concluído eleicoes2018 eleições ptnuncamais ptnão apesardoptobrasilvaivencerb17 em fortaleza brazil
24155,hate,17hs b17 orgulho de ter votado 2 vezes na democracia pela família e pelo brasil elesim ptnuncamais ptnão bolsonaro17 rufem os tambores em piracicaba brazil
24156,hate,falta pouco pro brasil voltar a respirar ptnuncamais em em um lugar de paz
24157,hate,eu não estou aguentando os status da minha prima de 10 anos com a hastag ptnuncamais cara
24158,hate, revistaistoe volte para a sua insignificância escória ptjamais forapt lulanacadeia
24159,hate,ahhhh o eleitor brasileiro é diferente eleicoes2018 ptnão ptnuncamais robo robodebolsonaro robot bolsonaro bolsonaropresitente elesim bolsonaro17 em pombal paraiba brazil
24160,hate,pelo brasil b17 presidente foraptralhas lulapreso émelhorjairseacostumando foracorruptos brasil bolsonaro2018 ptnuncamais em praia do pontal
24161,hate,feito jairmessiasbolsonaro 17 agora é esperar para comemorar b17 bolsonaro2018 bolsonaro ptnuncamais ptnao lulapreso brasil em recreio dos bandeirantes rio de janeiro brazil
24162,hate,está chegando a hora adeus pt ptnunca ptnuncamais adeuspt apesardoptobrasilvaivencerb17 obrasilvota17
24163,hate,isso é um asco nojento horror ptnuncamais
24164,hate,mudabrasil17 bolsonaro2018 agoravai ptnao ptnuncamais em brasil acima de tudo e deus acima de todos
24165,hate, flaviobolsonaro  jairbolsonaro e que mais tarde nossas lágrimas sejam de alivio sejam derramadas pelo sabor da vitória acabouapiranhagempt obrasilvota17 ptnuncamais
24166,hate,bolsonaropresidente17 em salvador bahia brazil
24167,hate,a minha parte eu fiz forapt ptnuncamais em ramon rêgo advocacia
24168,hate,bolsonaropresidente2018 em gramado   serra gaúcha rs
24169,hate,graças a deus ptnuncamais
24170,hate,e disse ptnuncamais
24171,hate,tchau obrigado ptnuncamais em joão monlevade minas gerais brazil
24172,hate,para falar em democracia primeiro precisa deixar de ser petista forapt forahaddad ptnão ptnuncamais lulapreso nãovotoemcorrupto ptperdeu tchauqueridos tchaucorruptos
24173,hate,em rio de janeiro rio de janeiro
24174,hate,em poucas horas o brasil vai confirmar essa verdade mundial b17 elesim eleições2018 ptnuncamais ptnão bolsonaro17 bolsonaro2018 em piracicaba brazil
24175,hate,ptnuncamais em cdd 15
24176,hate, mariadorosario cara roubar saquear propinas pode pt partido de corruptos ptnuncamais
24177,hate,ptnuncamais em rio de janeiro rio de janeiro
24178,hate,o exercício da tolerância deve ser diário e passar por respeitar a opinião alheia não importa o quanto ela seja diferente da sua essenão eleições2018 2oturno haddadnão ptnuncamais nemvemquenãotempt
24179,hate,caem as máscaras neste balé infame acabouapiranhagempt qual o seu lado sou  juiz_sergiomoro  jairbolsonaro ptnuncamais
24180,hate,60  kg x 41  o outro ptnuncamais
24181,hate,a voz do povo é a voz de deus ptnuncamais ptnão obrasilvota17 bolsonaropresidente bolsonaro17
24182,hate,a era do pt acabou no momento em que o brasil tirou a dilma mãe da corrupção do poder nós colocamos  lulaoficial na cadeia vocês acham que o  haddad_fernando vai ter chances ptnuncamais forapt foracorruptos foracomunas
24183,hate,ptéperdatotal em três carneiro alto
24184,hate,divididos em elenão ou ptnuncamais é um brasil
24185,hate, o_antagonista esse cara continua falando só besteira ptnuncamais
24186,hate, exame a virada pra cadeia ne  gleisi ptnuncamais ptcurrupto mudabrasil17 bolsonaro17 naovaiterposte naovaitervirada bolsonaropresidente
24187,hate,por  anapaulavolei
24188,hate,revoltante mãe do assaltante bandido safado diz que foi torturada pela pm que o matou nojoo mudabrasi17 ptnuncamais direitosparahumanos
24189,hate,émelhorjairseacostumando pelaextincaodopt lulanacadeia lulapreso bolsonaro2018 bolsonaropresidente bolsonaro2018 em santa cruz rio grande do norte
24190,hate,pelo jeito só morando fora do país pra saber o que representa o legado do governo ptista na última década os números não mentem perderam a chance de fazer diferença mudabrasil17 jairbolsonaro17 ptnuncamais bolsonaropresidenteeleito
24191,hate,ptéperdatotal em três carneiro alto
24192,hate,hoje começará a mudança em nossa nação elesim ptnuncamais
24193,hate, leandroruschel essa é a virada brasilvota17 e ptnuncamais
24194,hate,obrasilvota17 bolsonaropresidente bolsonaropresidenteeleito ptnuncamais ptnão eleicoes2018
24195,hate,longe de estar satisfeito com bolsonaro mas é um dever do brasileiro varrer a quadrilha do poder ptnuncamais
24196,hate,lulaépresidiário ptnuncamais
24197,hate,passando aqui para lembrar que 13 é o número do azar vote consciente não seja cúmplice bom domingo a todos ptnuncamais
24198,hate,ptnuncamais em santo antônio do monte minas gerais brazil
24199,hate,ptnuncamais bolsonaropresidente em faculdade de educação   ufba
24200,hate, omarcosveras caro  omarcosveras também não acredito que vá resolver tudo mas de uma coisa eu tenho certeza absoluta quem causou isso tudo foi o pt ptnuncamais
24201,hate,o que muitos jornalistas políticos e esportivos ainda não entenderam é que o povo brasileiro decidiu dar um basta na esquerda corrupta e facínora petista queremos mudanças estruturais e definitivas no país que tanto amamos ptnuncamais
24202,hate,b17 vamos chutar o ptbrasil com o pé direito ptnuncamais em fortaleza brazil
24203,hate,ptnao em jb informática e tecnologia
24204,hate,elesim em jb informática e
24205,hate, miriamleitaocom o bolsonaro é uma incógnita concordo contigo mas o pt é uma certeza de desastre ptnuncamais
24206,hate,bolsonaro17 em manaus brazil
24207,hate,aqui em cabo frio rj votei de pretoo enterro do ptnuncamais
24208,hate,haddadnão mudabrasil bolsonaropresidente ptnão ptnuncamais bolsonaro2018 em araruama
24209,hate,ptnao ptnuncamais em joinville santa catarina brazil
24210,hate,palavras do encarcerado
24211,hate,forapt ptnuncamais
24212,hate,e vamos exercer esse direito lindo que é o voto sem medo de mudar essa porra que está o país b17 ptnão ptnuncamais
24213,hate,vamos ali exercer a cidadania eleicoes2018 voto bolsonaro bolsonaropresitente voto17 ptnão ptnuncamais brasil jairbolsonaro direita jairmessiasbolsonaro presidente eleicoes
24214,hate,todos eles acham que somos essenão eleições2018 2oturno haddadnão ptnuncamais nemvemquenãotempt
24215,hate,não voto 17 por opção e sim por necessidade ptnuncamais
24216,hate,bom dia brasil acima de tudo e deus acima de todos é 17 ptnão ptnuncamais
24217,hate, folha agora sim apoiaço desses bixo agora virou vergonhafolha ptnuncamais vote17bolsonaropresidente
24218,hate,bora pra cima ptnuncamais mudabrasil17 obrasilvota17 fiscalizabrasil
24219,hate,ptnaoptnuncamais ptnuncamais ptnão ptnacadeia bolsonaropresidente2018 bolsonaro em belo horizonte brazil
24220,hate,brasilacimadetudodeusacimadetodos b17 bolsonaro2018 ptnão forapt ptnuncamais elesim em nova iguaçu
24221,hate, jairbolsonaro  maryritalopes  ro_moller  valdecirdelecl1  luciano_hang  alefrotabrasil  gpronaldo13  jorgeribeirose  infraton vai ser um sacode prá ninguém botar defeito ptnuncamais
24222,hate,ptnuncamais mudabrasil17
24223,hate,a glr do pt tem apoio dos bandidos porque eles tbm são ptnao ptnuncamais
24224,hate,bolsonaropresidente17 em salvador bahia brasil
24225,hate,ptnuncamais game over para corruptos
24226,hate,a sra deveria ficar calada pois covarde e a senhora que faz parte de um partido ao qual o bandido que atacou o candidato era filiado ao seu partido e ainda recebeu caixa 2 hipócrita mudabrasi17 ptnuncamais
24227,hate,verdade o outro é a continuidade da ditadura de esquerda que nos sufoca há alguns anos ptnuncamais
24228,hate,ptnuncamais em rio de janeiro rio de janeiro
24229,hate, andreazzaeditor tenho certeza que pela tua inteligência não conseguirá ficar na neutralidade vai de  jairbolsonaro porque ptnuncamais e haddadjaera
24230,hate, jairbolsonaro estamos com o senhor até o fim já votei e tenho convencido indecisos sobre a necessidade de mudança vamos limpar o brasil ptnuncamais
24231,hate,ptnao ptnuncamais
24232,hate,bolsonaro17 bolsonaropresidente forapt ptnuncamais esquerdanuncamais
24233,hate,folhafakenews em jb informática e tecnologia
24234,hate,obrasilvota17 cara e nunca mais ptnuncamais cara
24235,hate,bolsonaro17 bolsonaropresidente mudabrasil17 ptnuncamais forapt esquerdanuncamais
24236,hate,hoje eu deu aquele voto de esperança de acreditar que o brasil pode mudar e melhorar pelobrasil 17 ptnuncamais ptnao em colegio darcy araujo
24237,hate, andreazzaeditor ahhhh está presente pra condenado encarcerado é cigarro forapt luladrao ptnuncamais
24238,hate,pra limpar o pt do cenário político vou de bolsonaro 17 b17 ptnuncamais forapt ptlixo    e e professor josé vieira de moraes in são paulo 
24239,hate,é hoje em é 17 ptnuncamais
24240,hate,embora não vote eu quero que o bolso ganhe e bote pra quebrar mesmo quero ver o circo pegando fogo só um cara doidão que nem ele tem coragem de fazer isso ptnuncamais ptnão
24241,hate,acabouapiranhagemdopt forapt ptnão ptnuncamais bolsonaropresidente
24242,hate,eleições2018 mudabrasil
